epoch,batch,step,train_loss,learning_rate,train_loss_type,train_loss_beat,train_loss_position,train_loss_pitch,train_loss_duration,train_loss_instrument
2,480,1150,8.404376983642578,9.999999999999964e-05,0.018246574327349663,0.42595577239990234,1.132612705230713,3.070425510406494,2.806959390640259,0.9501768350601196
2,505,1175,9.192158699035645,9.999999999999964e-05,0.020607955753803253,0.4534349739551544,1.2031841278076172,3.2658772468566895,3.204017400741577,1.045037031173706
2,530,1200,9.05788516998291,9.999999999999964e-05,0.021949782967567444,0.41795614361763,1.1063599586486816,3.1640660762786865,3.264254331588745,1.083298921585083
2,555,1225,8.919027328491211,9.999999999999964e-05,0.016198936849832535,0.37949201464653015,1.1932271718978882,3.252194881439209,3.0482044219970703,1.0297096967697144
2,580,1250,8.528609275817871,9.999999999999964e-05,0.01703265868127346,0.3683145344257355,1.0769634246826172,3.078608989715576,3.1203343868255615,0.867355465888977
2,605,1275,8.111257553100586,9.999999999999964e-05,0.019091956317424774,0.42497196793556213,1.039480447769165,3.1403768062591553,2.4444191455841064,1.0429173707962036
2,630,1300,8.972199440002441,9.999999999999964e-05,0.016312940046191216,0.3882846236228943,1.1475005149841309,3.186858654022217,3.2521183490753174,0.9811243414878845
2,655,1325,8.420085906982422,9.999999999999964e-05,0.02451717108488083,0.40850532054901123,1.119877576828003,3.173725128173828,2.7276175022125244,0.9658427834510803
3,10,1350,7.994161128997803,9.999999999999964e-05,0.017955055460333824,0.4215232729911804,0.9829739928245544,3.066602945327759,2.6302731037139893,0.8748325705528259
3,35,1375,8.296720504760742,9.999999999999964e-05,0.02175780013203621,0.43626710772514343,1.023183822631836,2.9526329040527344,2.9503846168518066,0.9124937653541565
3,60,1400,9.37036418914795,9.999999999999964e-05,0.02332412637770176,0.44266945123672485,1.5857971906661987,3.3823623657226562,3.0441086292266846,0.8921027779579163
3,85,1425,8.11806869506836,9.999999999999964e-05,0.024783659726381302,0.4434219300746918,1.114867091178894,2.878321647644043,2.776690721511841,0.8799839615821838
3,110,1450,7.400484561920166,9.999999999999964e-05,0.013897937722504139,0.34641698002815247,0.9988514184951782,2.804875612258911,2.471137523651123,0.7653053402900696
3,135,1475,7.562528133392334,9.999999999999964e-05,0.01244518905878067,0.3282710015773773,0.9668460488319397,2.988896369934082,2.4212093353271484,0.8448599576950073
3,160,1500,8.069698333740234,9.999999999999964e-05,0.021666930988430977,0.40528568625450134,0.971618115901947,3.1036293506622314,2.6729509830474854,0.8945479989051819
3,185,1525,7.9730987548828125,9.999999999999964e-05,0.022372547537088394,0.40917330980300903,1.0770496129989624,3.0686380863189697,2.5025413036346436,0.8933237791061401
3,210,1550,8.015620231628418,9.999999999999964e-05,0.019044537097215652,0.4503544867038727,1.1238267421722412,3.0011634826660156,2.6522555351257324,0.7689762115478516
3,235,1575,8.262472152709961,9.999999999999964e-05,0.020651523023843765,0.39564067125320435,1.0933679342269897,3.0802221298217773,2.7343058586120605,0.9382844567298889
3,260,1600,8.875938415527344,9.999999999999964e-05,0.017924871295690536,0.39612191915512085,1.2308629751205444,3.0523488521575928,3.2505383491516113,0.9281415939331055
3,285,1625,8.388609886169434,9.999999999999964e-05,0.016978662461042404,0.41701260209083557,1.1455360651016235,3.1132616996765137,2.8633766174316406,0.832444429397583
3,310,1650,7.544690132141113,9.999999999999964e-05,0.014529152773320675,0.3264276683330536,0.8880084753036499,2.8624367713928223,2.423464775085449,1.0298231840133667
3,335,1675,8.30349349975586,9.999999999999964e-05,0.018730584532022476,0.3730567395687103,1.0663377046585083,3.000170946121216,2.714205503463745,1.13099205493927
3,360,1700,8.702130317687988,9.999999999999964e-05,0.022863836959004402,0.5133041739463806,1.0328513383865356,2.935426712036133,3.224644184112549,0.9730405807495117
3,385,1725,8.794772148132324,9.999999999999964e-05,0.017916617915034294,0.4232882261276245,1.3385887145996094,3.03153395652771,3.0239131450653076,0.9595314860343933
3,410,1750,8.040162086486816,9.999999999999964e-05,0.023945562541484833,0.46116143465042114,0.9789750576019287,2.8519179821014404,2.7935867309570312,0.9305756092071533
3,435,1775,8.731767654418945,9.999999999999964e-05,0.028645481914281845,0.4513406455516815,1.2551003694534302,2.9255635738372803,3.1382081508636475,0.9329102635383606
3,460,1800,8.195998191833496,9.999999999999964e-05,0.012776750139892101,0.35513803362846375,0.9287707805633545,2.9408183097839355,2.929595708847046,1.0288982391357422
3,485,1825,7.947229862213135,9.999999999999964e-05,0.016517098993062973,0.3315044939517975,0.9123547077178955,2.7861883640289307,2.907965660095215,0.9926997423171997
3,510,1850,8.449798583984375,9.999999999999964e-05,0.022044986486434937,0.4269939363002777,1.1688309907913208,2.7727134227752686,3.0787127017974854,0.9805023074150085
3,535,1875,8.214384078979492,9.999999999999964e-05,0.014187861233949661,0.3392287790775299,1.1645534038543701,2.744593858718872,3.044586181640625,0.9072346687316895
3,560,1900,7.998874664306641,9.999999999999964e-05,0.014448790811002254,0.38463717699050903,1.167972207069397,2.727651357650757,2.840959310531616,0.8632060289382935
3,585,1925,6.788479328155518,9.999999999999964e-05,0.011811790056526661,0.3121159076690674,0.9949122667312622,2.5027921199798584,2.14601469039917,0.8208319544792175
3,610,1950,7.43270206451416,9.999999999999964e-05,0.017042938619852066,0.3573693335056305,0.8125647902488708,2.7557907104492188,2.6253609657287598,0.8645728230476379
3,635,1975,8.26694393157959,9.999999999999964e-05,0.015117168426513672,0.3456113338470459,0.9837090969085693,2.8298003673553467,3.08316969871521,1.0095361471176147
3,660,2000,8.745283126831055,9.999999999999964e-05,0.020979098975658417,0.41762271523475647,1.1585719585418701,3.0126965045928955,3.0770866870880127,1.0583264827728271
4,15,2025,8.275744438171387,9.999999999999964e-05,0.018322793766856194,0.417764276266098,1.151422142982483,2.8959805965423584,2.8943541049957275,0.8979008197784424
4,40,2050,8.338570594787598,9.999999999999964e-05,0.022242188453674316,0.44288474321365356,1.1155292987823486,2.986581563949585,2.776380777359009,0.9949519038200378
4,65,2075,8.29647159576416,9.999999999999964e-05,0.018338749185204506,0.3333563804626465,1.176261305809021,2.859360694885254,3.0336852073669434,0.8754695653915405
4,90,2100,8.358633995056152,9.999999999999964e-05,0.021952258422970772,0.3657636344432831,1.2731974124908447,2.812121868133545,2.965222120285034,0.9203768372535706
4,115,2125,8.552319526672363,9.999999999999964e-05,0.01861310563981533,0.374050110578537,1.2716752290725708,2.9847681522369385,2.9986188411712646,0.9045947790145874
4,140,2150,7.597921371459961,9.999999999999964e-05,0.03078981302678585,0.41163066029548645,0.9646848440170288,2.722407341003418,2.651186466217041,0.8172224164009094
4,165,2175,7.974157333374023,9.999999999999964e-05,0.012262887321412563,0.2996287941932678,1.1173089742660522,2.8456127643585205,2.8359289169311523,0.863415002822876
4,190,2200,7.3676838874816895,9.999999999999964e-05,0.0150681147351861,0.3216192424297333,0.8789388537406921,2.6983466148376465,2.7368173599243164,0.7168933749198914
4,215,2225,6.307833194732666,9.999999999999964e-05,0.017832595854997635,0.35193559527397156,0.8394893407821655,2.4074881076812744,2.049231767654419,0.6418554782867432
4,240,2250,7.567685604095459,9.999999999999964e-05,0.01622750796377659,0.348171591758728,0.9258444309234619,2.827392578125,2.579573392868042,0.870476245880127
4,265,2275,8.373295783996582,9.999999999999964e-05,0.02100258134305477,0.4080483317375183,1.128788948059082,2.886923313140869,2.9675464630126953,0.9609857797622681
4,290,2300,7.271900653839111,9.999999999999964e-05,0.017015228047966957,0.39017578959465027,0.8239124417304993,2.573711395263672,2.592763900756836,0.8743223547935486
4,315,2325,8.232131004333496,9.999999999999964e-05,0.014581563882529736,0.34240424633026123,1.0471142530441284,2.7299644947052,3.2677595615386963,0.8303067684173584
4,340,2350,7.635850429534912,9.999999999999964e-05,0.016856880858540535,0.3718810975551605,1.0126193761825562,2.665661334991455,2.7868869304656982,0.7819448113441467
4,365,2375,7.838994979858398,9.999999999999964e-05,0.02352043054997921,0.4460107088088989,1.1816043853759766,2.6587655544281006,2.6229889392852783,0.906105101108551
4,390,2400,7.368746757507324,9.999999999999964e-05,0.01385466568171978,0.3503379821777344,0.9880083799362183,2.832028865814209,2.3724284172058105,0.8120884299278259
4,415,2425,7.625654697418213,9.999999999999964e-05,0.014879042282700539,0.3091939389705658,1.1013669967651367,2.712880849838257,2.6664021015167236,0.820932149887085
4,440,2450,7.703969478607178,9.999999999999964e-05,0.024884387850761414,0.43997496366500854,1.0866405963897705,2.550112009048462,2.6494624614715576,0.9528951048851013
4,465,2475,7.423944473266602,9.999999999999964e-05,0.01996219903230667,0.3515855073928833,1.1209138631820679,2.6013169288635254,2.462141990661621,0.8680241703987122
4,490,2500,6.690100193023682,9.999999999999964e-05,0.01309381052851677,0.33530378341674805,0.8945705890655518,2.456146240234375,2.068876266479492,0.9221099615097046
4,515,2525,7.507547855377197,9.999999999999964e-05,0.015585060231387615,0.34833037853240967,0.9601365327835083,2.512707233428955,2.7506773471832275,0.9201111197471619
4,540,2550,7.48960018157959,9.999999999999964e-05,0.016917267814278603,0.3318144977092743,0.8299335241317749,2.5913727283477783,2.8120522499084473,0.9075098037719727
4,565,2575,7.263527870178223,9.999999999999964e-05,0.014006711542606354,0.31796810030937195,1.0554217100143433,2.7782669067382812,2.314690351486206,0.7831738591194153
4,590,2600,6.644878387451172,9.999999999999964e-05,0.01481645181775093,0.3020288944244385,0.8251000642776489,2.323103904724121,2.5146591663360596,0.6651695966720581
4,615,2625,6.8706254959106445,9.999999999999964e-05,0.015692198649048805,0.33163052797317505,0.846197247505188,2.358088493347168,2.4690372943878174,0.8499801754951477
4,640,2650,6.9716315269470215,9.999999999999964e-05,0.014141482301056385,0.3354695737361908,0.8325061798095703,2.385312557220459,2.690983295440674,0.7132179737091064
4,665,2675,7.766907691955566,9.999999999999964e-05,0.015574115328490734,0.3537510335445404,0.8332036733627319,2.5807621479034424,3.147300958633423,0.8363156318664551
5,20,2700,7.805144786834717,9.999999999999964e-05,0.015100853517651558,0.32986488938331604,0.945041298866272,2.6843676567077637,2.9851996898651123,0.8455706238746643
5,45,2725,7.864956378936768,9.999999999999964e-05,0.019650980830192566,0.3806134760379791,1.0144710540771484,2.5458550453186035,2.9995486736297607,0.9048169851303101
5,70,2750,7.674281120300293,9.999999999999964e-05,0.015758177265524864,0.35807815194129944,0.9858266711235046,2.767012596130371,2.6513447761535645,0.8962610960006714
5,95,2775,8.108061790466309,9.999999999999964e-05,0.024387292563915253,0.5025452971458435,1.2315832376480103,2.644484281539917,2.8650784492492676,0.839982807636261
5,120,2800,7.137381076812744,9.999999999999964e-05,0.018167925998568535,0.37830865383148193,0.9575003385543823,2.5335614681243896,2.420079231262207,0.829763650894165
5,145,2825,7.308265686035156,9.999999999999964e-05,0.012367145158350468,0.3314962089061737,0.9897770285606384,2.690455198287964,2.4448416233062744,0.8393288254737854
5,170,2850,7.3781280517578125,9.999999999999964e-05,0.018642988055944443,0.41277632117271423,1.179487705230713,2.660799741744995,2.43111252784729,0.6753093004226685
5,195,2875,7.39127254486084,9.999999999999964e-05,0.01727849617600441,0.3302179276943207,0.9681138396263123,2.5469024181365967,2.8315346240997314,0.6972252130508423
5,220,2900,7.406555652618408,9.999999999999964e-05,0.012284000404179096,0.3160383999347687,0.957752525806427,2.693148612976074,2.5715372562408447,0.8557950258255005
5,245,2925,7.709516525268555,9.999999999999964e-05,0.024548154324293137,0.3910083770751953,0.9071791768074036,2.6665971279144287,2.7797605991363525,0.9404234886169434
5,270,2950,7.170590400695801,9.999999999999964e-05,0.014540288597345352,0.3657352328300476,0.8746653199195862,2.3870437145233154,2.78141450881958,0.7471912503242493
5,295,2975,7.841217041015625,9.999999999999964e-05,0.019750608131289482,0.44007065892219543,1.021949052810669,2.727102279663086,2.782745838165283,0.84959876537323
5,320,3000,7.7935075759887695,9.999999999999964e-05,0.01586032100021839,0.28322628140449524,1.190721869468689,2.7433648109436035,2.8203935623168945,0.7399411201477051
5,345,3025,7.133350372314453,9.999999999999964e-05,0.016437748447060585,0.3090529441833496,0.8813333511352539,2.3576080799102783,2.7530975341796875,0.8158206343650818
5,370,3050,7.105865478515625,9.999999999999964e-05,0.014473681338131428,0.3100493848323822,0.8785349130630493,2.5948147773742676,2.4182398319244385,0.8897528648376465
5,395,3075,7.599829196929932,9.999999999999964e-05,0.01968267932534218,0.3372310996055603,1.060592532157898,2.6251511573791504,2.6829304695129395,0.874241054058075
5,420,3100,6.698415756225586,9.999999999999964e-05,0.012324092909693718,0.2770159840583801,0.8759374618530273,2.3910367488861084,2.336824893951416,0.8052763938903809
5,445,3125,7.0294342041015625,9.999999999999964e-05,0.016314329579472542,0.32642388343811035,0.8867790102958679,2.377426862716675,2.672675609588623,0.7498141527175903
5,470,3150,7.672961235046387,9.999999999999964e-05,0.01869748905301094,0.392972856760025,0.811174213886261,2.606842517852783,2.875509023666382,0.9677653312683105
5,495,3175,7.627226829528809,9.999999999999964e-05,0.011402463540434837,0.29059934616088867,0.9850090146064758,2.5613372325897217,2.9124157428741455,0.8664634227752686
5,520,3200,7.261418342590332,9.999999999999964e-05,0.010104372166097164,0.2667960822582245,1.0302603244781494,2.3486239910125732,2.812835693359375,0.7927977442741394
5,545,3225,7.191526412963867,9.999999999999964e-05,0.015087399631738663,0.3307707905769348,0.9862080812454224,2.6596367359161377,2.4681379795074463,0.7316856980323792
5,570,3250,7.38043737411499,9.999999999999964e-05,0.016344305127859116,0.314473032951355,1.0900322198867798,2.456409215927124,2.745692014694214,0.7574865221977234
5,595,3275,7.769183158874512,9.999999999999964e-05,0.016047893092036247,0.3642626702785492,0.98956698179245,2.713634490966797,2.815890073776245,0.8697808980941772
5,620,3300,7.363977909088135,9.999999999999964e-05,0.017731495201587677,0.35016322135925293,1.017529010772705,2.474324941635132,2.6848464012145996,0.8193833231925964
5,645,3325,7.576176643371582,9.999999999999964e-05,0.013728921301662922,0.32686668634414673,0.8653604984283447,2.6035192012786865,2.8329882621765137,0.9337130784988403
5,670,3350,7.564642906188965,9.999999999999964e-05,0.022739624604582787,0.37806662917137146,0.8096837997436523,2.5154006481170654,3.024587392807007,0.8141649961471558
6,25,3375,8.022537231445312,9.999999999999964e-05,0.013963156379759312,0.35089027881622314,1.0696382522583008,2.727701425552368,3.082448959350586,0.777894914150238
6,50,3400,7.750782012939453,9.999999999999964e-05,0.019593453034758568,0.4415090084075928,1.0142792463302612,2.6575024127960205,2.705369710922241,0.9125282764434814
6,75,3425,7.422021389007568,9.999999999999964e-05,0.013913644477725029,0.3532280921936035,0.9841234087944031,2.536086320877075,2.577927350997925,0.9567426443099976
6,100,3450,7.062965393066406,9.999999999999964e-05,0.01943090930581093,0.43431511521339417,0.9616678357124329,2.4964988231658936,2.4003965854644775,0.7506565451622009
6,125,3475,7.203774452209473,9.999999999999964e-05,0.014519548043608665,0.3257691562175751,0.9339830875396729,2.3081350326538086,2.6850593090057373,0.9363084435462952
6,150,3500,6.814903259277344,9.999999999999964e-05,0.015471425838768482,0.36451202630996704,0.8319644927978516,2.377354621887207,2.5059986114501953,0.7196022868156433
6,175,3525,7.409695625305176,9.999999999999964e-05,0.016469646245241165,0.31937357783317566,1.0524052381515503,2.50923752784729,2.7660305500030518,0.7461791038513184
6,200,3550,7.29364538192749,9.999999999999964e-05,0.015517386607825756,0.3009570837020874,0.8522065877914429,2.370344877243042,2.828566789627075,0.9260531663894653
6,225,3575,7.144198894500732,9.999999999999964e-05,0.011039725504815578,0.27846547961235046,0.8445048928260803,2.5806639194488525,2.623462200164795,0.8060627579689026
6,250,3600,7.5526604652404785,9.999999999999964e-05,0.021466534584760666,0.3687759041786194,1.0626428127288818,2.4818756580352783,2.870783805847168,0.7471160292625427
6,275,3625,7.578603267669678,9.999999999999964e-05,0.017215078696608543,0.3275314271450043,0.9667174220085144,2.517439842224121,2.8544321060180664,0.8952675461769104
6,300,3650,7.528189659118652,9.999999999999964e-05,0.017591318115592003,0.4260876178741455,0.9743743538856506,2.5309994220733643,2.772341728210449,0.8067954778671265
6,325,3675,7.5486979484558105,9.999999999999964e-05,0.015190111473202705,0.3524351716041565,0.9688974618911743,2.403745651245117,2.972480535507202,0.8359487056732178
6,350,3700,7.152307987213135,9.999999999999964e-05,0.009925443679094315,0.28256484866142273,0.8979511857032776,2.4736218452453613,2.5490355491638184,0.9392092823982239
6,375,3725,6.310290813446045,9.999999999999964e-05,0.013047924265265465,0.28272998332977295,0.671643853187561,2.3120908737182617,2.299129009246826,0.7316492795944214
6,400,3750,7.7416090965271,9.999999999999964e-05,0.019650697708129883,0.3747638165950775,1.049767017364502,2.5126070976257324,3.0334503650665283,0.7513701319694519
6,425,3775,7.766493797302246,9.999999999999964e-05,0.012647068127989769,0.3206283450126648,0.8387605547904968,2.557945966720581,3.0821802616119385,0.9543315768241882
6,450,3800,6.912711143493652,9.999999999999964e-05,0.021682903170585632,0.3139818608760834,0.8620081543922424,2.4022088050842285,2.504382610321045,0.8084468841552734
6,475,3825,7.525113582611084,9.999999999999964e-05,0.016797155141830444,0.39247286319732666,0.9510194063186646,2.6591908931732178,2.650466203689575,0.8551665544509888
6,500,3850,8.073555946350098,9.999999999999964e-05,0.016802072525024414,0.31647157669067383,1.2518820762634277,2.6261684894561768,3.0850114822387695,0.7772200703620911
6,525,3875,6.415173530578613,9.999999999999964e-05,0.01515723392367363,0.32113438844680786,0.7203190922737122,2.25197434425354,2.551835775375366,0.5547519326210022
6,550,3900,6.945521354675293,9.999999999999964e-05,0.0173287745565176,0.337516188621521,0.9892809987068176,2.525721788406372,2.498765230178833,0.5769081115722656
6,575,3925,7.225815773010254,9.999999999999964e-05,0.017621591687202454,0.328339546918869,0.9483959078788757,2.2970707416534424,2.825563907623291,0.8088242411613464
6,600,3950,6.79676628112793,9.999999999999964e-05,0.016010908409953117,0.3141714036464691,0.9225373864173889,2.441805124282837,2.2797107696533203,0.8225308656692505
6,625,3975,6.977956771850586,9.999999999999964e-05,0.018287308514118195,0.36231499910354614,0.779801607131958,2.3681130409240723,2.8141770362854004,0.6352633237838745
6,650,4000,6.9484663009643555,9.999999999999964e-05,0.013795074075460434,0.318295419216156,0.8631190061569214,2.4640750885009766,2.5400657653808594,0.7491160035133362
7,5,4025,8.197738647460938,9.999999999999964e-05,0.018270255997776985,0.3844824731349945,1.0634912252426147,2.814919948577881,3.0073111057281494,0.9092636108398438
7,30,4050,6.838005542755127,9.999999999999964e-05,0.022261057049036026,0.36648598313331604,0.9881092309951782,2.403238296508789,2.3246524333953857,0.7332582473754883
7,55,4075,5.888874530792236,9.999999999999964e-05,0.008805155754089355,0.23247042298316956,0.6667112112045288,2.393540143966675,1.8925381898880005,0.6948091983795166
7,80,4100,7.114721775054932,9.999999999999964e-05,0.019241956993937492,0.3471277952194214,0.9603215456008911,2.4690909385681152,2.638124942779541,0.6808145046234131
7,105,4125,6.810835838317871,9.999999999999964e-05,0.015206491574645042,0.3026149868965149,0.7631034255027771,2.4170949459075928,2.505096673965454,0.8077186942100525
7,130,4150,6.624969959259033,9.999999999999964e-05,0.016012202948331833,0.2984747588634491,0.7891734838485718,2.247163772583008,2.578313112258911,0.6958328485488892
7,155,4175,6.644184112548828,9.999999999999964e-05,0.013155810534954071,0.27361369132995605,0.8451573848724365,2.1606392860412598,2.501643657684326,0.8499741554260254
7,180,4200,6.620887756347656,9.999999999999964e-05,0.010449699126183987,0.22961415350437164,0.8312107920646667,2.2669641971588135,2.6408708095550537,0.6417783498764038
7,205,4225,6.371475696563721,9.999999999999964e-05,0.016419164836406708,0.32104089856147766,0.8135878443717957,2.3780877590179443,2.1199519634246826,0.722387969493866
7,230,4250,7.400908946990967,9.999999999999964e-05,0.012699286453425884,0.28547734022140503,0.9138816595077515,2.5171821117401123,2.884641170501709,0.7870273590087891
7,255,4275,7.2175493240356445,9.999999999999964e-05,0.01342104934155941,0.3869742155075073,0.9035457968711853,2.346419334411621,2.8039708137512207,0.763218104839325
7,280,4300,6.877635478973389,9.999999999999964e-05,0.0120589854195714,0.3148937225341797,0.9693695902824402,2.485927104949951,2.305026054382324,0.7903598546981812
7,305,4325,5.934206962585449,9.999999999999964e-05,0.011526503600180149,0.22557583451271057,0.7364295125007629,2.115189790725708,2.2168028354644775,0.6286820769309998
7,330,4350,7.470786094665527,9.999999999999964e-05,0.01750374585390091,0.33177846670150757,0.9255813956260681,2.3824915885925293,2.975109577178955,0.8383211493492126
7,355,4375,6.5579071044921875,9.999999999999964e-05,0.010429875925183296,0.2750413417816162,0.7928429245948792,2.3425545692443848,2.465881586074829,0.6711574792861938
